anchor_id,smiles,mw,clogp
ANCHOR_000349,C#CC(=O)NCc1ccc(C(=O)O)cc1,203.197,0.6342
ANCHOR_000350,C#CC(=O)NCc1ccc(CN)cc1,188.23,0.3947
ANCHOR_000351,C#CC(=O)NCc1cccc(O)c1,175.187,0.6416
ANCHOR_000352,C#CC(=O)N[C@@H](C)C(=O)N1CCNCC1,209.249,-1.4439
ANCHOR_000353,C#CC(=O)N[C@@H](C)CC(=O)O,155.153,-0.401
ANCHOR_000354,C#CC(=O)N[C@@H](C)[C@@H]1CCCNC1,180.251,0.1239
ANCHOR_000355,C#CC(=O)N[C@@H]1CCC[C@@H](C(=O)O)C1,195.218,0.3792
ANCHOR_000356,C#CC(=O)N[C@@H]1CCC[C@H](C(=O)O)C1,195.218,0.3792
ANCHOR_000357,C#CC(=O)N[C@@H]1CCNC1,138.17,-0.9023
ANCHOR_000358,C#CC(=O)N[C@@H]1CNC[C@H]1OC,168.196,-1.2774
ANCHOR_000359,C#CC(=O)N[C@@H]1C[C@H]1N,124.143,-1.1646
ANCHOR_000360,C#CC(=O)N[C@@]1(C(=O)O)CCCC[C@@H]1C,209.245,0.7693
ANCHOR_000361,C#CC(=O)N[C@@]1(C(=O)O)CCC[C@@H](C)C1,209.245,0.7693
ANCHOR_000362,C#CC(=O)N[C@H](C(=O)N1CCNCC1)C(C)C,237.303,-0.8078
ANCHOR_000363,C#CC(=O)N[C@H](C(=O)N1CCNCC1)C1CC1,235.287,-1.0538
ANCHOR_000364,C#CC(=O)N[C@H](C)C(=O)N1CCNCC1,209.249,-1.4439
ANCHOR_000365,C#CC(=O)N[C@H](C)C(=O)O,141.126,-0.7911
ANCHOR_000366,C#CC(=O)N[C@H](C)CN1CCNCC1,195.266,-0.9705
ANCHOR_000367,C#CC(=O)N[C@H](CO)C(=O)O,157.125,-1.8187
ANCHOR_000368,C#CC(=O)N[C@H]1CCC[C@@H](C(=O)O)C1,195.218,0.3792
ANCHOR_000369,C#CC(=O)N[C@H]1CCNC2(CCC2)C1,192.262,0.4105
ANCHOR_000370,C#CC(=O)N[C@](C)(CN)C1CC1,166.224,-0.1368
ANCHOR_000371,C#CC(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,233.179,0.6547
ANCHOR_000372,C#CC(=O)Nc1cc(C(=O)O)ccc1F,207.16,1.0956
ANCHOR_000373,C#CC(=O)Nc1cc(N)ccc1F,178.166,0.9796
ANCHOR_000374,C#CC(=O)Nc1ccc(C(=O)O)cc1C,203.197,1.2649
ANCHOR_000375,C#CC(=O)Nc1ccc(CN)c(C)c1,188.23,1.0254
ANCHOR_000376,C#CC(=O)Nc1ccc(Cl)c(C(=O)O)c1,223.615,1.6099
ANCHOR_000377,C#CC(=O)Nc1ccc(F)cc1,163.151,1.3974
ANCHOR_000378,C#CC(=O)Nc1ccc(NC(C)=O)cc1C(=O)O,246.222,0.9149
ANCHOR_000379,C#CC(=O)Nc1cccc(CN)c1,174.203,0.717
ANCHOR_000380,C#CC(=O)Nc1cccc(CO)c1,175.187,0.7506
ANCHOR_000381,C#CC(=O)Nc1ccccc1,145.161,1.2583
ANCHOR_000382,C#CC(=O)Nc1ccccc1CN,174.203,0.717
ANCHOR_000383,C#CC(=O)OC(C)(C)C,126.155,0.9613
ANCHOR_000384,C#CC(=O)OC(C)C,112.128,0.5712
ANCHOR_000385,C#CC(=O)OCC(=O)Nc1ccc(C)c(C)c1,231.251,1.4183
ANCHOR_000386,C#CC(=O)c1[nH]nc2ccccc12,170.171,1.3788
ANCHOR_000387,C#CC(C)(C)C,82.146,1.6657
ANCHOR_000388,C#CC(C)(C)N(C)CC=C,137.226,1.516
ANCHOR_000389,C#CC(C)(C)N(C)CCC,139.242,1.74
ANCHOR_000390,C#CC(C)(C)N1CCCCC1,151.253,1.8841
ANCHOR_000391,C#CC(C)(C)N1CCNCC1,152.241,0.3034
ANCHOR_000392,C#CC(C)(C)NC,97.161,0.6176
ANCHOR_000393,C#CC(C)(C)NC(=O)OC(C)(C)C,183.251,1.9229
ANCHOR_000394,C#CC(C)(C)NC(=O)c1ccccc1OC,217.268,1.8368
ANCHOR_000395,C#CC(C)(C)NC(C)(C)C#C,149.237,1.3996
ANCHOR_000396,C#CC(C)(C)OC(=O)NC(C)(C)C,183.251,1.9229
ANCHOR_000397,C#CC(C)(C)OC(=O)Nc1ccccc1C,217.268,2.9553
ANCHOR_000398,C#CC(C)(C)OC(=O)[C@@H]1CC(C)=CC[C@@H]1C(=O)O,250.294,1.9985
ANCHOR_000399,C#CC(C)(C)OC(=O)[C@H]1CC(C)=CC[C@@H]1C(=O)O,250.294,1.9985
ANCHOR_000400,C#CC(C)(C)OC(=O)c1ccccc1C(=O)O,232.235,1.9534
ANCHOR_000401,C#CC(C)(C)OC(N)=O,127.143,0.4935
ANCHOR_000402,C#CC(C)(C)OCCC#N,137.182,1.3285
ANCHOR_000403,C#CC(C)(C)n1cccc1,133.194,1.8564
ANCHOR_000404,C#CC(CC)(CC)OC(N)=O,155.197,1.2737
ANCHOR_000405,C#CC(N)(CC)CC,111.188,1.1371
ANCHOR_000406,C#CC(O)(C(C)C)C(C)C,140.226,1.6627
ANCHOR_000407,C#CC(O)C#C,80.086,-0.3863
ANCHOR_000408,C#CC/N=C(\O)C(C)(C)N,140.186,0.3134
ANCHOR_000409,C#CC/N=C(\O)Nc1ccc(C)cc1,188.23,1.9541
ANCHOR_000410,C#CC/N=C(\O)[C@H]1C[C@@H](OC)CN1,182.223,-0.047
ANCHOR_000411,C#CC/N=c1\[nH]c(C)cc(C)c1CN,189.262,0.6241
ANCHOR_000412,C#CC1(C)C(=O)CCC1=O,136.15,0.5579
ANCHOR_000413,C#CC1(C)CCCCC1,122.211,2.59
ANCHOR_000414,C#CC1(C)CCOCC1,124.183,1.4363
ANCHOR_000415,C#CC1(C)O[C@@H](C)[C@@H](C)O1,140.182,1.1596
ANCHOR_000416,C#CC1(CC)OCCO1,126.155,0.7727
ANCHOR_000417,C#CC1(Cl)[C@@H](C)[C@@H]1C,128.602,1.883
ANCHOR_000418,C#CC1(F)COC1,100.092,0.3581
ANCHOR_000419,C#CC1(N(C)CC=C)CCCC1,163.264,2.0502
ANCHOR_000420,C#CC1(NC(=O)[C@@H]2C[C@H](N)CN2C)CCCCC1,249.358,0.4701
ANCHOR_000421,C#CC1(O)C=CC(O)(C#C)C=C1,160.172,-0.159
ANCHOR_000422,C#CC1(O)CNC1,97.117,-1.0461
ANCHOR_000423,C#CC1(O)[C@H](C)CN(C)C[C@@H]1C,167.252,0.5683
ANCHOR_000424,C#CC1(OC(=O)CC)CCCCC1,180.247,2.2757
ANCHOR_000425,C#CC1(OC(C)=O)Cc2ccccc2C1,200.237,1.7203
ANCHOR_000426,C#CC1(OC(N)=O)C[C@@H](C)C[C@H](C)C1,195.262,1.9098
ANCHOR_000427,C#CC12CCCN1CCC2,135.21,1.248
ANCHOR_000428,C#CC1=C(C#C)[C@H]2C=C[C@@H]1C2,140.185,1.7553
ANCHOR_000429,C#CC1=C(C)CN(C)[C@H](C)C1,149.237,1.6601
ANCHOR_000430,C#CC1=C(CC)CCCC1,134.222,2.9002
ANCHOR_000431,C#CC1=CCCC1,92.141,1.7299
ANCHOR_000432,C#CC1=CC[C@@H](C#C)CC1,130.19,1.9793
ANCHOR_000433,C#CC1=CC[C@@H](C(C)=O)CC1,148.205,1.9351
ANCHOR_000434,C#CC1=CC[C@@H](CCO)CC1,150.221,1.7285
ANCHOR_000435,C#CC1=CC[C@H](C#C)C=C1,128.174,1.7553
ANCHOR_000436,C#CC1=CC[C@H](CCO)CC1,150.221,1.7285
ANCHOR_000437,C#CC1=CC[C@H]2C[C@@]2(C)C1,132.206,2.366
ANCHOR_000438,C#CC1=C[C@@H](O)CC[C@@H]1C,136.194,1.3368
ANCHOR_000439,C#CC1=C[C@@H]2C=CN=C2C=C1,141.173,1.7003
ANCHOR_000440,C#CC1=C[C@H](O)C[C@H](O)C1,138.166,0.0616
ANCHOR_000441,C#CC1=Cc2ccccc2C1,140.185,2.2593
ANCHOR_000442,C#CC1=NC(C)(C)C[C@H](C)O1,151.209,1.6055
ANCHOR_000443,C#CC1CCC(C#C)CC1,132.206,2.0592
ANCHOR_000444,C#CC1CCCCC1,108.184,2.1999
ANCHOR_000445,C#CC1CCN(C(=O)CN)CC1,166.224,-0.1831
ANCHOR_000446,C#CC1CCN(C)CC1,123.199,0.9614
ANCHOR_000447,C#CC1COC(C)(C)OC1,140.182,1.0187
ANCHOR_000448,C#CC1[C@@H]2[C@H]1[C@@H]1C=C[C@H]2C1,130.19,1.6877
ANCHOR_000449,C#CC1[C@@H]2[C@H]1[C@H]1C=C[C@@H]2C1,130.19,1.6877
ANCHOR_000450,C#CCC#CC,78.114,1.033
ANCHOR_000451,C#CCC#CCO,94.113,0.0054
ANCHOR_000452,C#CCC#N,65.075,0.5333
ANCHOR_000453,C#CCC(C)(C#N)CC#C,131.178,1.5629
ANCHOR_000454,C#CCC(C)(C)C(N)=O,125.171,0.5212
ANCHOR_000455,C#CCC1(C(=O)O)CCCCC1,166.22,2.0448
ANCHOR_000456,C#CCC1(C)C(=O)CCC1=O,150.177,0.948
ANCHOR_000457,C#CCC1=C(C)[C@@H](O)C[C@H]1C,150.221,1.7269
ANCHOR_000458,C#CCCC(=O)N1CCCC1,151.209,1.0222
ANCHOR_000459,C#CCCC(=O)OC1CCC(C)CC1,194.274,2.5217
ANCHOR_000460,C#CCCC(=O)OCC,126.155,0.9629
ANCHOR_000461,C#CCCC=C,80.13,1.5858
ANCHOR_000462,C#CCCCC,82.146,1.8098
ANCHOR_000463,C#CCCCCC#C,106.168,1.8132
ANCHOR_000464,C#CCCCN(C)C,111.188,0.9614
ANCHOR_000465,C#CCCCc1ccc(F)cc1,162.207,2.7816
ANCHOR_000466,C#CCCN,69.107,-0.0316
ANCHOR_000467,C#CCCN(C)C(=O)OC(C)(C)C,183.251,1.8766
ANCHOR_000468,C#CCCN(C)c1ccccc1,159.232,2.1461
ANCHOR_000469,C#CCCN1C(=O)C(=O)c2cc(Cl)ccc21,233.654,1.8926
ANCHOR_000470,C#CCCN1C(=O)C(=O)c2ccc(OC)cc21,229.235,1.2478
ANCHOR_000471,C#CCCN1C(=O)C[C@@]2(C)CCCC=C12,203.285,2.3161
ANCHOR_000472,C#CCCN1CCC[C@@H]1CN,152.241,0.4328
ANCHOR_000473,C#CCCN1CCC[C@H]1C(=O)O,167.208,0.5587
ANCHOR_000474,C#CCCN1CCN(C(=O)[C@@H]2C[C@@H]2C)CC1,220.316,0.8099
ANCHOR_000475,C#CCCN1CCN(S(C)(=O)=O)CC1,216.306,-0.4131
ANCHOR_000476,C#CCCN1CCOCC1,139.198,0.3419
ANCHOR_000477,C#CCCNC(=O)C(C)(C)C,153.225,1.172
ANCHOR_000478,C#CCCNC(=O)C1CC1,137.182,0.5359
ANCHOR_000479,C#CCCNC(=O)C1CCN(C(C)=O)CC1,222.288,0.3844
ANCHOR_000480,C#CCCNC(=O)NCC,140.186,0.3288
ANCHOR_000481,C#CCCNC(=O)Nc1ccc2c(c1)OCO2,232.239,1.5601
ANCHOR_000482,C#CCCNC(=O)Nc1ccccc1Cl,222.675,2.4848
ANCHOR_000483,C#CCCNC(=O)Nc1cccs1,194.259,1.8929
ANCHOR_000484,C#CCCNC(=O)OC(C)(C)C,169.224,1.5344
ANCHOR_000485,C#CCCNC(=O)[C@@H]1CCC(=O)N1,180.207,-0.5955
ANCHOR_000486,C#CCCNC(=O)[C@H]1Oc2ccccc2O[C@@H]1C,245.278,1.3544
ANCHOR_000487,C#CCCNC(=O)[C@H]1Oc2ccccc2O[C@H]1C,245.278,1.3544
ANCHOR_000488,C#CCCNC(=O)c1c(C)noc1C,192.218,1.0445
ANCHOR_000489,C#CCCNC(=O)c1cc(=O)c2ccccc2o1,241.246,1.5461
ANCHOR_000490,C#CCCNC(=O)c1cc(C)cc(C)c1,201.269,2.0565
ANCHOR_000491,C#CCCNC(=O)c1cc(C)oc1C,191.23,1.6495
ANCHOR_000492,C#CCCNC(=O)c1cc(Cl)ccc1Cl,242.105,2.7465
ANCHOR_000493,C#CCCNC(=O)c1cc2ccccc2o1,213.236,2.1859
ANCHOR_000494,C#CCCNC(=O)c1cc2ccccc2oc1=O,241.246,1.5461
ANCHOR_000495,C#CCCNC(=O)c1cc2ccccc2s1,229.304,2.6544
ANCHOR_000496,C#CCCNC(=O)c1ccc(C#N)cc1,198.225,1.3114
ANCHOR_000497,C#CCCNC(=O)c1ccc2ncsc2c1,230.292,2.0494
ANCHOR_000498,C#CCCNC(=O)c1cccc(C#N)c1,198.225,1.3114
ANCHOR_000499,C#CCCNC(=O)c1ccccn1,174.203,0.8347
ANCHOR_000500,C#CCCNC(=O)c1ccco1,163.176,1.0327
ANCHOR_000501,C#CCCNC(=O)c1ccncc1,174.203,0.8347
ANCHOR_000502,C#CCCNC(=O)c1nc2ccccc2s1,230.292,2.0494
ANCHOR_000503,C#CCCNC(C)(C)C,125.215,1.3978
ANCHOR_000504,C#CCCNC(C)=O,111.144,0.1458
ANCHOR_000505,C#CCCNC(C)C,111.188,1.0077
ANCHOR_000506,C#CCCNC1CC1,109.172,0.7617
ANCHOR_000507,C#CCCOC(=O)Nc1ccccc1,189.214,2.2584
ANCHOR_000508,C#CCCOC(=O)[C@H]1COc2ccccc21,216.236,1.7291
ANCHOR_000509,C#CCCOC(=O)c1nccc2ccccc12,225.247,2.4149
ANCHOR_000510,C#CCCOC(C)=O,112.128,0.5728
ANCHOR_000511,C#CCCOC1CCNCC1,153.225,0.7783
ANCHOR_000512,C#CCCO[C@H]1CCNC1,139.198,0.3882
ANCHOR_000513,C#CCCOc1ccc(F)cc1,164.179,2.2278
ANCHOR_000514,C#CCCOc1cccc(C#N)c1,171.199,1.9604
ANCHOR_000515,C#CCCOc1ncccn1,148.165,0.8787
ANCHOR_000516,C#CCCSc1ccncc1N,178.26,1.7792
ANCHOR_000517,C#CCC[C@H](O)CC,112.172,1.1707
ANCHOR_000518,C#CCCc1c(C)noc1C,149.193,1.8572
ANCHOR_000519,C#CCCc1cc(C)ccc1OC,174.243,2.5694
ANCHOR_000520,C#CCCc1ccc(C#N)cc1,155.2,2.1241
ANCHOR_000521,C#CCCc1ccc(C(=O)O)o1,164.16,1.5436
ANCHOR_000522,C#CCCc1ccc(C(=O)OC)cc1,188.226,2.039
ANCHOR_000523,C#CCCc1ccc(C)cc1,144.217,2.5608
ANCHOR_000524,C#CCCc1cccc(C(=O)O)c1,174.199,1.9506
ANCHOR_000525,C#CCCc1ccccc1F,148.18,2.3915
ANCHOR_000526,C#CCN(C(=O)NC(C)(C)C)C1CCCC1,222.332,2.3723
ANCHOR_000527,C#CCN(C(=O)Nc1cn[nH]c1)C1CCCCC1,246.314,2.2095
ANCHOR_000528,C#CCN(C)C(=O)OC(C)(C)C,169.224,1.4865
ANCHOR_000529,C#CCN(C)C1CCN(C(C)=O)CC1,194.278,0.5623
ANCHOR_000530,C#CCN(C)CCC#N,122.171,0.4651
ANCHOR_000531,C#CCN(C)CCN,112.176,-0.4899
ANCHOR_000532,C#CCN(C)Cc1cc(C)on1,164.208,1.048
ANCHOR_000533,C#CCN(C)Cc1ccc2c(c1C)OCO2,217.268,1.7887
ANCHOR_000534,C#CCN(C)[C@@H](C)CN,126.203,-0.1014
ANCHOR_000535,C#CCN(C)[C@H](C)C(=O)N1CCNCC1,209.293,-0.6283
ANCHOR_000536,C#CCN(CC#C)C(=O)c1cncc(O)c1,214.224,0.4958
ANCHOR_000537,C#CCN(CC)C(=O)NC1CCCCC1,208.305,1.9838
ANCHOR_000538,C#CCN(CC)C1C[C@H]2CC[C@@H](C1)N2,192.306,1.2245
ANCHOR_000539,C#CCN([C@H]1CCc2ccccc21)S(N)(=O)=O,250.323,0.8126
ANCHOR_000540,C#CCN1C(=N)[C@@H](CC)N=C1C(C)C,191.278,1.7456
ANCHOR_000541,C#CCN1C(=N)[C@@H](c2cccc(F)c2)N=C1C,229.258,2.2113
ANCHOR_000542,C#CCN1C(=N)[C@@H](c2ccccc2)N=C1C,211.268,2.0722
ANCHOR_000543,C#CCN1C(=N)[C@H](C(C)C)N=C1C1CCCC1,231.343,2.5258
ANCHOR_000544,C#CCN1C(=N)[C@H](C(C)C)N=C1CC,191.278,1.7456
ANCHOR_000545,C#CCN1C(=N)[C@H](C)N=C1C(C)(C)C,191.278,1.7456
ANCHOR_000546,C#CCN1C(=N)[C@H](C)N=C1C1CCCC1,203.289,1.8897
ANCHOR_000547,C#CCN1C(=N)[C@H](C)N=C1CCC,177.251,1.4996
ANCHOR_000548,C#CCN1C(=N)[C@H](C2CCCCC2)N=C1C(C)C,245.37,2.9159
ANCHOR_000549,C#CCN1C(=N)[C@H](CC(C)C)N=C1C,191.278,1.7456
ANCHOR_000550,C#CCN1C(=N)[C@H]([C@H](C)c2ccccc2)N=C1C,239.322,2.5032
ANCHOR_000551,C#CCN1C(=O)C(C)(C)Sc2ccc(N)cc21,246.335,2.1193
ANCHOR_000552,C#CCN1C(=O)C2(OCCO2)c2cc(C)ccc21,243.262,1.1744
ANCHOR_000553,C#CCN1C(=O)CC[C@@H]1C(=O)NC,180.207,-0.6434
ANCHOR_000554,C#CCN1C(=O)CC[C@H]1C(=O)N1CCNCC1,235.287,-0.9576
ANCHOR_000555,C#CCN1C(=O)CC[C@H]1CN,152.197,-0.4307
ANCHOR_000556,C#CCN1C(=O)CC[C@H]1CN1CCNCC1,221.304,-0.4842
ANCHOR_000557,C#CCN1C(=O)CNc2cc(C)ccc21,200.241,1.3867
ANCHOR_000558,C#CCN1C(=O)CNc2cc(Cl)ccc21,220.659,1.7317
ANCHOR_000559,C#CCN1C(=O)[C@@H](C)N(C)c2ccc(N)cc21,229.283,1.0733
ANCHOR_000560,C#CCN1C(=O)[C@@H](C)Nc2cc(F)ccc21,218.231,1.6059
ANCHOR_000561,C#CCN1C(=O)[C@@H](C)Oc2cccc(N)c21,216.24,1.0159
ANCHOR_000562,C#CCN1C(=O)[C@@H](CC)Nc2cc(F)ccc21,232.258,1.996
ANCHOR_000563,C#CCN1C(=O)[C@H](C(C)C)Nc2ccccc21,228.295,2.1029
ANCHOR_000564,C#CCN1C(=O)[C@H](C)N(C)c2ccc(N)cc21,229.283,1.0733
ANCHOR_000565,C#CCN1C(=O)[C@H](C)Nc2ccccc21,200.241,1.4668
ANCHOR_000566,C#CCN1C(=O)[C@H](C)Oc2ccc(CN)cc21,230.267,0.8924
ANCHOR_000567,C#CCN1C(=O)[C@H](CC)Nc2cc(F)ccc21,232.258,1.996
ANCHOR_000568,C#CCN1C(=O)[C@H](CC)Nc2ccccc21,214.268,1.8569
ANCHOR_000569,C#CCN1C(=O)[C@H](CC)Oc2ccc(CO)cc21,245.278,1.3161
ANCHOR_000570,C#CCN1C(=O)[C@](C)(CC)Nc2ccccc21,228.295,2.247
ANCHOR_000571,C#CCN1C=N[C@@H](CC(C)C)C1=N,177.251,1.3555
ANCHOR_000572,C#CCN1C=N[C@@H](c2c(C)cc(C)cc2C)C1=N,239.322,2.6073
ANCHOR_000573,C#CCN1C=N[C@@H](c2ccc(F)c(C)c2)C1=N,229.258,2.1296
ANCHOR_000574,C#CCN1C=N[C@H](C(C)C)C1=N,163.224,0.9654
ANCHOR_000575,C#CCN1CC2(CCNCC2)Nc2ccccc21,241.338,1.6739
ANCHOR_000576,C#CCN1CCC(C(=O)Nc2ccccc2)CC1,242.322,1.9703
ANCHOR_000577,C#CCN1CCC(C(=O)O)(c2ccccc2)CC1,243.306,1.738
ANCHOR_000578,C#CCN1CCC(C(F)(F)F)CC1,191.196,1.8939
ANCHOR_000579,C#CCN1CCC(CC(=O)N2CCCC2)CC1,234.343,1.3441
ANCHOR_000580,C#CCN1CCC(CS(N)(=O)=O)CC1,216.306,-0.3799
ANCHOR_000581,C#CCN1CCC(N)CC1,138.214,0.0427
ANCHOR_000582,C#CCN1CCC(NC2CC2)CC1,178.279,0.836
ANCHOR_000583,C#CCN1CCC(NC2CCOCC2)CC1,222.332,0.8526
ANCHOR_000584,C#CCN1CCC(NCC)CC1,166.268,0.6935
ANCHOR_000585,C#CCN1CCC(N[C@@H]2C[C@H]2C)CC1,192.306,1.082
ANCHOR_000586,C#CCN1CCCCC[C@@H]1c1ccco1,203.285,2.8299
ANCHOR_000587,C#CCN1CCCCC[C@H]1c1ccco1,203.285,2.8299
ANCHOR_000588,C#CCN1CCCC[C@@H]1CC(=O)O,181.235,0.9488
ANCHOR_000589,C#CCN1CCCN(Cc2ccccc2)C[C@H]1C,242.366,2.216
ANCHOR_000590,C#CCN1CCCN(Cc2cccs2)CC1,234.368,1.889
ANCHOR_000591,C#CCN1CCC[C@@H](C(=O)N2CCNCC2)C1,235.331,-0.2366
ANCHOR_000592,C#CCN1CCC[C@@H](c2nc3ccccc3o2)C1,240.306,2.6404
ANCHOR_000593,C#CCN1CCC[C@@]2(CCO[C@](C)(CC)C2)C1,235.371,2.6809
ANCHOR_000594,C#CCN1CCC[C@H](C(=O)N2CCNCC2)C1,235.331,-0.2366
ANCHOR_000595,C#CCN1CCC[C@H]1CC(=O)N1CCNCC1,235.331,-0.0941
ANCHOR_000596,C#CCN1CCC[C@]2(CCOC(C)(C)C2)C1,221.344,2.2908
ANCHOR_000597,C#CCN1CCCc2cccc(OC)c21,201.269,2.081
ANCHOR_000598,C#CCN1CCN(C(=O)C2(N)CCCC2)CC1,235.331,0.0353
ANCHOR_000599,C#CCN1CCN(C(=O)CN)CC1,181.239,-1.2775
ANCHOR_000600,C#CCN1CCN(C(=O)N[C@@H](C)C(C)C)CC1,237.347,0.9913
ANCHOR_000601,C#CCN1CCN(C(=O)[C@H]2C[C@@H]2N)CC1,207.277,-0.889
ANCHOR_000602,C#CCN1CCN(C(=O)[C@H]2C[C@H]2C(=O)O)CC1,236.271,-0.5155
ANCHOR_000603,C#CCN1CCN(C(=O)[C@](C)(N)C2CC2)CC1,235.331,-0.1088
ANCHOR_000604,C#CCN1CCN(C(=O)c2c(C)n[nH]c2C)CC1,246.314,0.4175
ANCHOR_000605,C#CCN1CCN(C(=O)c2ccc(N)cc2)CC1,243.31,0.6598
ANCHOR_000606,C#CCN1CCN(C(C)(C)C)CC1,180.295,1.0357
ANCHOR_000607,C#CCN1CCN(C)c2ccccc2C1,200.285,1.5716
ANCHOR_000608,C#CCN1CCN(CC#C)[C@H](C(=O)N(C)C)C1,233.315,-0.6728
ANCHOR_000609,C#CCN1CCN(CC(=O)O)CC1,182.223,-0.6782
ANCHOR_000610,C#CCN1CCN(CCN)CC1,167.256,-0.8041
ANCHOR_000611,C#CCN1CCN(Cc2ccc(C#N)cc2)CC1,239.322,1.3091
ANCHOR_000612,C#CCN1CCN(Cc2cccc(Cl)c2)CC1,248.757,2.0908
ANCHOR_000613,C#CCN1CCN(Cc2ccccc2)CC1,214.312,1.4374
ANCHOR_000614,C#CCN1CCN(Cc2cccnc2)CC1,215.3,0.8324
ANCHOR_000615,C#CCN1CCN(Cc2cccs2)CC1,220.341,1.4989
ANCHOR_000616,C#CCN1CCN([C@@H](C)c2ccccc2)CC1,228.339,1.9984
ANCHOR_000617,C#CCN1CCNCC1,124.187,-0.4752
ANCHOR_000618,C#CCN1CCNc2cc(C)c(C)cc21,200.285,2.1685
ANCHOR_000619,C#CCN1CCO[C@@H](C(=O)O)C1,169.18,-0.595
ANCHOR_000620,C#CCN1CCO[C@@H](CN)C1,154.213,-0.7209
ANCHOR_000621,C#CCN1CCOc2ccc(OC)cc21,203.241,1.5272
ANCHOR_000622,C#CCN1CC[C@@H](N)C1,124.187,-0.3474
ANCHOR_000623,C#CCN1CC[C@@H](NC)C[C@H]1C,166.268,0.6919
ANCHOR_000624,C#CCN1CC[C@@H](NCC)C1,152.241,0.3034
ANCHOR_000625,C#CCN1CC[C@@H](NCC)C1=O,166.224,-0.17
ANCHOR_000626,C#CCN1CC[C@H](CN)C1,138.214,-0.0998
ANCHOR_000627,C#CCN1CC[C@H](c2ccccc2)CCC1=O,227.307,2.4159
ANCHOR_000628,C#CCN1CCc2ccccc2[C@@H]1C(=O)O,215.252,1.3036
ANCHOR_000629,C#CCN1CCc2sc(C(=O)O)cc2C1,221.281,1.4376
ANCHOR_000630,C#CCN1CCc2sccc2[C@@H]1CN,206.314,1.2392
ANCHOR_000631,C#CCN1C[C@@H](C)N(C)c2ccc(N)cc21,215.3,1.5467
ANCHOR_000632,C#CCN1C[C@@H](C)Nc2ccccc21,186.258,1.9402
ANCHOR_000633,C#CCN1C[C@@H](C)O[C@H](C)C1,153.225,0.7288
ANCHOR_000634,C#CCN1C[C@@H](C)Oc2cccc(N)c21,202.257,1.4893
ANCHOR_000635,C#CCN1C[C@@H](CC)N(CC)c2ccc(N)cc21,243.354,2.3269
ANCHOR_000636,C#CCN1C[C@@](C)(C(C)C)Nc2ccccc21,228.339,2.9664
ANCHOR_000637,C#CCN1C[C@@](C)(CC)N(C)c2ccc(N)cc21,243.354,2.3269
ANCHOR_000638,C#CCN1C[C@@](C)(CC)Nc2ccccc21,214.312,2.7204
ANCHOR_000639,C#CCN1C[C@H](CC)Oc2cc(CN)ccc21,230.311,1.7559
ANCHOR_000640,C#CCN1C[C@H](CCC)N(C)c2ccc(N)cc21,243.354,2.3269
ANCHOR_000641,C#CCN1Cc2ccccc2C[C@@H]1C(=O)O,215.252,1.1311
ANCHOR_000642,C#CCN1[C@@H](C)COC[C@@H]1C,153.225,0.7288
ANCHOR_000643,C#CCN1[C@@H]2CC[C@H]1CC(N)C2,164.252,0.5737
ANCHOR_000644,C#CCN1[C@H](C)COC[C@@H]1C,153.225,0.7288
ANCHOR_000645,C#CCNC(=O)/C=C(/C)c1ccccc1F,217.243,1.9784
ANCHOR_000646,C#CCNC(=O)C(C)(C)c1ccc(Cl)cc1,235.714,2.367
ANCHOR_000647,C#CCNC(=O)C1(c2ccc(Cl)cc2)CC1,233.698,2.121
ANCHOR_000648,C#CCNC(=O)C1(c2ccc(F)cc2)CCCC1,245.297,2.3869
ANCHOR_000649,C#CCNC(=O)C1(c2cccc(F)c2)CCC1,231.27,1.9968
ANCHOR_000650,C#CCNC(=O)C1CC(=O)C1,151.165,-0.2851
ANCHOR_000651,C#CCNC(=O)C1CCCC1,151.209,0.926
ANCHOR_000652,C#CCNC(=O)C1CCCCC1,165.236,1.3161
ANCHOR_000653,C#CCNC(=O)C1CCN(CC#C)CC1,204.273,0.081
ANCHOR_000654,C#CCNC(=O)CC#N,122.127,-0.3505
ANCHOR_000655,C#CCNC(=O)CC12CC3CC(CC(C3)C1)C2,231.339,2.3423
ANCHOR_000656,C#CCNC(=O)CN1CCCc2cc(F)ccc21,246.285,1.3277
ANCHOR_000657,C#CCNC(=O)CN1CCCc2ccc(F)cc21,246.285,1.3277
ANCHOR_000658,C#CCNC(=O)CN1CCCc2cccc(F)c21,246.285,1.3277
ANCHOR_000659,C#CCNC(=O)CN1CCCc2ccccc21,228.295,1.1886
ANCHOR_000660,C#CCNC(=O)CN1CCNCC1,181.239,-1.359
ANCHOR_000661,C#CCNC(=O)CN1CCOc2ccccc21,230.267,0.6348
ANCHOR_000662,C#CCNC(=O)CN1CCc2c(C)cccc21,228.295,1.1069
ANCHOR_000663,C#CCNC(=O)CN1CCc2sccc2C1,234.324,0.8556
ANCHOR_000664,C#CCNC(=O)CN1CCc2sccc2[C@H]1C,248.351,1.4166
ANCHOR_000665,C#CCNC(=O)CN1C[C@@H](C)O[C@H](C)C1,210.277,-0.155
ANCHOR_000666,C#CCNC(=O)CN1C[C@H](C)C[C@@H](C)C1,208.305,0.7137
ANCHOR_000667,C#CCNC(=O)CN1C[C@H](C)OC[C@H]1C,210.277,-0.155
